algorithm,dataset,rmse_test,log_mse_test,r2_test,model_size,training time (s)
TIRMOO2,637_fri_c1_500_50,0.22730326791013927,-2.962940342295251,0.9539815300533722,92,2071.1817004680634
TIRMOO2,647_fri_c1_250_10,0.25900776759071015,-2.7017944540691774,0.9295039013539538,104,2368.1000032424927
TIRMOO2,564_fried,1.0038827269076867,0.007750417156725478,0.9596461080418748,98,8275.68622636795
TIRMOO2,631_fri_c1_500_5,0.18893833611749963,-3.3326691621734463,0.968807053243629,91,3380.811343193054
TIRMOO2,631_fri_c1_500_5,0.1890282789154563,-3.331717302447459,0.9675155393673225,83,3368.7007603645325
TIRMOO2,663_rabe_266,0.9884957889478706,-0.02314179284631792,0.9993765289464365,67,2434.5461015701294
TIRMOO2,634_fri_c2_100_10,0.4873792628624777,-1.4374253702832547,0.7013817178483203,55,1916.8186838626862
TIRMOO2,695_chatfield_4,18.306217388513815,5.81448150030462,0.7783353031411215,76,1894.343397140503
TIRMOO2,537_houses,61149.10533137616,22.042141020573442,0.7157706477127062,104,10250.60985159874
TIRMOO2,581_fri_c3_500_25,0.22673878755001445,-2.967913279442044,0.945268726405696,89,2062.6880824565887
TIRMOO2,503_wind,3.164777556653754,2.3041655417366567,0.7789313316712332,86,6010.744111776352
TIRMOO2,195_auto_price,2431.8095154968264,15.592781831597001,0.8018864636403107,70,3274.196041584015
TIRMOO2,659_sleuth_ex1714,1277.2990936938727,14.305006089000228,0.68578215049293,55,3125.759021282196
TIRMOO2,215_2dplanes,1.12197044994323,0.23017293960937613,0.9335121996569274,94,9089.607789993286
TIRMOO2,4544_GeographicalOriginalofMusic,0.4998173076576765,-1.387025264027682,0.7908570755580382,89,2111.425052165985
TIRMOO2,651_fri_c0_100_25,0.7612804654656227,-0.5455068808854658,0.31830226092092406,76,1764.6716785430908
TIRMOO2,591_fri_c1_100_10,0.527845347066307,-1.2779038829278597,0.6490186762085748,58,1874.7268674373627
TIRMOO2,622_fri_c2_1000_50,0.19811656936413227,-3.2377993747225693,0.9642872356931763,86,2259.5337064266205
TIRMOO2,547_no2,0.48984490874052505,-1.4273329015052871,0.6105086108827709,106,3354.226369380951
TIRMOO2,1028_SWD,0.5974056919219288,-1.0303176908434655,0.43312796903873274,110,3636.4274821281433
TIRMOO2,650_fri_c0_500_50,0.20540162908665288,-3.1655761004613123,0.9533975855825897,110,2056.267588853836
TIRMOO2,215_2dplanes,1.1164513478106783,0.2203104314400789,0.9355640804655164,88,8765.53266620636
TIRMOO2,602_fri_c3_250_10,0.16839710289421347,-3.5628607620759367,0.978189507365302,89,2359.082667350769
TIRMOO2,612_fri_c1_1000_5,0.1518079120898158,-3.7702785871502167,0.9793320812800254,95,3707.5316252708435
TIRMOO2,599_fri_c2_1000_5,0.18302679736856245,-3.396245406306187,0.9690265522063781,98,3690.417529821396
TIRMOO2,606_fri_c2_1000_10,0.21747097453927688,-3.0513797755056475,0.9573183532273435,92,2877.566947221756
TIRMOO2,225_puma8NH,3.073970805573884,2.245940295720935,0.7027922983041622,86,6526.506371498108
TIRMOO2,523_analcatdata_neavote,1.0840257492555059,0.16136331332215578,0.9106079733866114,46,3002.841075658798
TIRMOO2,294_satellite_image,0.9836464178636065,-0.032977555888638495,0.7971441916037898,71,7220.459220409393
TIRMOO2,560_bodyfat,0.6330014624457908,-0.9145650929994558,0.993133587611246,89,3278.9529786109924
TIRMOO2,1201_BNG_breastTumor,9.77483462211355,4.559622374548908,0.11288065836431282,89,9953.859266757965
TIRMOO2,613_fri_c3_250_5,0.22989471838026948,-2.9402676420588882,0.9402058538055302,95,2946.1653311252594
TIRMOO2,624_fri_c0_100_5,0.47675190693519837,-1.4815180692910637,0.7267889724159076,38,1916.843879699707
TIRMOO2,589_fri_c2_1000_25,0.24215522373365547,-2.8363526761211575,0.9351672975366216,98,2443.1352350711823
TIRMOO2,623_fri_c4_1000_10,0.23794704093064684,-2.8714142943387753,0.9453002730117087,89,2843.876728773117
TIRMOO2,663_rabe_266,1.1960756819049867,0.3580918654223365,0.999463795330611,67,2558.5195372104645
TIRMOO2,631_fri_c1_500_5,0.20479433693866472,-3.1714980757315496,0.9624468313814396,98,3403.3930253982544
TIRMOO2,591_fri_c1_100_10,0.5056858527964481,-1.363679293548156,0.6254102731527882,49,1667.848509311676
TIRMOO2,1196_BNG_pharynx,298.9229698388804,11.400371828484994,0.4899188486811126,97,10932.908091783524
TIRMOO2,678_visualizing_environmental,4.178430448510473,2.8598713704707577,-0.16692887915140964,76,3173.342143058777
TIRMOO2,523_analcatdata_neavote,0.9431275246515227,-0.11710754512676746,0.945635541282313,40,2987.520627260208
TIRMOO2,592_fri_c4_1000_25,0.22409110997652215,-2.9914051377143283,0.9570614241423623,83,2339.9080035686493
TIRMOO2,611_fri_c3_100_5,0.27118232323507546,-2.6099278097037226,0.9343470653527295,52,2034.349371433258
TIRMOO2,1096_FacultySalaries,0.5868981493434114,-1.0658079693939053,0.9543113251899173,55,3073.179704427719
TIRMOO2,650_fri_c0_500_50,0.3442860677458226,-2.1325647498113183,0.8894652218688661,53,1740.2628688812256
TIRMOO2,604_fri_c4_500_10,0.19314057739008283,-3.288673949915831,0.96140796746277,95,2549.8747646808624
TIRMOO2,522_pm10,0.8163554766609836,-0.40581077143127536,0.13294083142472157,89,3384.0651557445526
TIRMOO2,227_cpu_small,3.195204161654355,2.3233019722985153,0.9640350988011898,94,6486.763746500015
TIRMOO2,590_fri_c0_1000_50,0.25280878964486014,-2.7502436962981465,0.9319614788280108,152,2219.9210526943207
TIRMOO2,574_house_16H,41350.18020200158,21.25966411682188,0.42227652518255276,116,9217.20772266388
TIRMOO2,197_cpu_act,2.6389207100729815,1.940740023251398,0.9754679224945473,103,5345.421903133392
TIRMOO2,657_fri_c2_250_10,0.37662114910206923,-1.9530310126756536,0.8548403194864296,94,2292.396017551422
TIRMOO2,643_fri_c2_500_25,0.2573537133068278,-2.7146076479463592,0.9348823430972646,89,2092.6949400901794
TIRMOO2,344_mv,0.2000545985305104,-3.2183299140745247,0.9996321972847877,91,7140.327673435211
TIRMOO2,201_pol,20.37436761550636,6.028555242738998,0.7606427372468265,77,4929.600990056992
TIRMOO2,654_fri_c0_500_10,0.21129256540620223,-3.109023079989481,0.9547928543233346,83,2582.739200592041
TIRMOO2,573_cpu_act,2.5397265884707383,1.8641128658044768,0.9801269732310458,94,5204.462706327438
TIRMOO2,712_chscase_geyser1,7.238196499105442,3.9587441460659654,0.7089521583758317,97,3157.041303873062
TIRMOO2,609_fri_c0_1000_5,0.19985325045487068,-3.2203438589687234,0.9609330625744595,86,3626.3320202827454
TIRMOO2,527_analcatdata_election2000,26.06428539020606,6.521132002786568,0.9999986001325794,43,2598.9855880737305
TIRMOO2,584_fri_c4_500_25,0.19138746030975456,-3.3069106354650843,0.9566718869625457,83,2101.1068766117096
TIRMOO2,604_fri_c4_500_10,0.1879560821140936,-3.3430938984367304,0.9611775318570069,89,2664.846001625061
TIRMOO2,579_fri_c0_250_5,0.23141465826456387,-2.9270882404562517,0.9460323855198007,86,3119.541127204895
TIRMOO2,562_cpu_small,3.195204161654355,2.3233019722985153,0.9640350988011898,94,6523.303316831589
TIRMOO2,617_fri_c3_500_5,0.22719660496026237,-2.963879070406759,0.9363744384846343,95,3155.083079099655
TIRMOO2,612_fri_c1_1000_5,0.1725530967042805,-3.5141005657844726,0.9717529842874404,86,3735.369966030121
TIRMOO2,641_fri_c1_500_10,0.3067039449014092,-2.363744691067593,0.9133941002862809,86,2539.2057185173035
TIRMOO2,1089_USCrime,18.988263475974442,5.8876421530261815,0.8341066821655821,58,3149.6363668441772
TIRMOO2,564_fried,0.9965554300131763,-0.006901032353317851,0.9605489880735761,83,8142.40237569809
TIRMOO2,618_fri_c3_1000_50,0.23181789328128694,-2.9236063165955373,0.9441079736355692,95,2237.579277038574
TIRMOO2,678_visualizing_environmental,348.15838462557963,11.705315008938916,-12075.278450990494,82,3165.1167211532593
TIRMOO2,643_fri_c2_500_25,0.19202043559611773,-3.3003069544435077,0.9618323564190285,98,2087.415407180786
TIRMOO2,611_fri_c3_100_5,0.33343072049950917,-2.1966403396808833,0.8437466245367579,44,1845.8350784778595
TIRMOO2,594_fri_c2_100_5,0.6084276164528833,-0.9937546553855823,0.6892720706685047,41,2095.474976539612
TIRMOO2,596_fri_c2_250_5,0.25998742029051597,-2.6942440652702877,0.923908428442379,92,3121.6865797042847
TIRMOO2,613_fri_c3_250_5,0.2337417480618304,-2.9070768276915344,0.9399789105138526,80,2872.617671251297
TIRMOO2,1201_BNG_breastTumor,9.665379117776773,4.537100675468826,0.12612830552789067,89,10235.267208337784
TIRMOO2,604_fri_c4_500_10,0.2312202703044901,-2.928768943399409,0.9459464923052662,95,2643.0764331817627
TIRMOO2,227_cpu_small,3.1517049180156844,2.2958871004648826,0.9709022392979868,97,6546.831078290939
TIRMOO2,542_pollution,89.84343998175346,8.996137199575793,-1.1633138888596593,64,3200.9236721992493
TIRMOO2,712_chscase_geyser1,6.135178941498753,3.628078490111954,0.8088597864491622,115,3131.859153985977
TIRMOO2,641_fri_c1_500_10,0.23184885108759282,-2.923339247139055,0.9394785615782244,95,2594.322608232498
TIRMOO2,603_fri_c0_250_50,0.27065647588496355,-2.61380975773738,0.935033605709901,140,1879.1319847106934
TIRMOO2,608_fri_c3_1000_10,0.19722411874466172,-3.2468290765699193,0.9599317575321389,98,2910.639740228653
TIRMOO2,641_fri_c1_500_10,0.2826086196173848,-2.5273846161475424,0.9276884922833076,80,2570.310183286667
TIRMOO2,593_fri_c1_1000_10,0.19302212587514267,-3.2899009096160152,0.9655779448622236,92,2975.0135912895203
TIRMOO2,1203_BNG_pwLinear,2.8146287216293033,2.069660720087513,0.603604574083674,97,8851.376458883286
TIRMOO2,612_fri_c1_1000_5,0.22646674491923022,-2.970314332774079,0.9447797321454364,85,3745.029962539673
TIRMOO2,573_cpu_act,2.600399324960124,1.9113300395147168,0.9801916382641241,103,5053.39614200592
TIRMOO2,556_analcatdata_apnea2,1018.6391693344989,13.852445735599236,0.9050140745884699,82,3511.614233970642
TIRMOO2,1096_FacultySalaries,0.8388668363701249,-0.3514066043830551,0.9643992900380799,58,3108.5081968307495
TIRMOO2,678_visualizing_environmental,3.757534398093176,2.6475259942378107,-0.016458623192157074,64,3194.060142993927
TIRMOO2,645_fri_c3_500_50,0.24358022335723736,-2.8246178626933527,0.9359368906191564,227,1990.5677807331085
TIRMOO2,1201_BNG_breastTumor,9.64368985645285,4.5326076011575,0.11659306858727714,89,10492.026815652847
TIRMOO2,227_cpu_small,3.118882250045822,2.2749493688858884,0.9661932302868902,97,6440.273213386536
TIRMOO2,651_fri_c0_100_25,0.5048643594247151,-1.3669309619670242,0.7669171304163808,35,1502.7867441177368
TIRMOO2,665_sleuth_case2002,8.387964768062961,4.253595825504471,-0.051069812188056396,73,2092.338045358658
TIRMOO2,197_cpu_act,2.600399324960124,1.9113300395147168,0.9801916382641241,103,5072.026172161102
TIRMOO2,595_fri_c0_1000_10,0.2273754090604419,-2.9623056861782002,0.9415674943139795,74,2712.1831815242767
TIRMOO2,608_fri_c3_1000_10,0.18243088425531334,-3.4027677882000065,0.9646281325423292,95,2789.8981482982635
TIRMOO2,657_fri_c2_250_10,0.2524127214842302,-2.7533794950164783,0.9395802120863478,83,2411.1463055610657
TIRMOO2,628_fri_c3_1000_5,0.19795861176706558,-3.2393946032343868,0.9571784761813081,89,3519.894665002823
TIRMOO2,598_fri_c0_1000_25,0.18655040615294344,-3.3581076042745255,0.9616428554120525,98,2324.8363258838654
TIRMOO2,1191_BNG_pbc,894.3583130073556,13.59221298484602,0.342996385981194,98,8194.263852596283
TIRMOO2,651_fri_c0_100_25,1.1105296846719226,0.20967418980361943,-0.4018760724321173,61,1770.8862586021423
TIRMOO2,635_fri_c0_250_10,0.20645432304562245,-3.1553521739068957,0.9602244372998222,89,2267.6138677597046
TIRMOO2,1089_USCrime,33.397001666185794,7.0169322509591305,0.30247330301123865,55,3119.9172241687775
TIRMOO2,564_fried,0.9965120610982027,-0.006988071884440365,0.9599706916982277,89,7968.266764163971
TIRMOO2,665_sleuth_case2002,8.340466537156704,4.242238309026255,0.4012657803753227,64,2049.0286934375763
TIRMOO2,617_fri_c3_500_5,0.198766899191755,-3.231245003364838,0.9515484861550474,98,3095.814530134201
TIRMOO2,659_sleuth_ex1714,1089.3653029004233,13.986701029417901,0.6888724265873751,46,3103.3504548072815
TIRMOO2,712_chscase_geyser1,6.694115269238874,3.8024576448511795,0.6228604374758943,124,3170.229003429413
TIRMOO2,656_fri_c1_100_5,0.45693960931364735,-1.566408085483942,0.8262653599234098,41,1901.2405335903168
TIRMOO2,593_fri_c1_1000_10,0.23209192818524926,-2.9212434872424575,0.9400323910692004,89,3012.9860911369324
TIRMOO2,1191_BNG_pbc,894.7342121686636,13.593053409053375,0.34080542629191524,83,8165.614052772522
TIRMOO2,616_fri_c4_500_50,0.2629956288155663,-2.6712357348312517,0.934528566254091,95,2042.9245781898499
TIRMOO2,1595_poker,0.7539039469550919,-0.5649806207907735,0.05493878290522458,71,9332.899517297745
TIRMOO2,574_house_16H,41009.52807218411,21.243119421384193,0.43901264674261087,104,9039.41887331009
TIRMOO2,218_house_8L,32669.90686835784,20.7884193078266,0.5988417703165501,89,10096.81828737259
TIRMOO2,621_fri_c0_100_10,0.49422297930789705,-1.4095369770322366,0.7267949716242903,38,1614.6537318229675
TIRMOO2,663_rabe_266,1.2109202714534903,0.3827612509071175,0.9993793396937014,67,2571.862687110901
TIRMOO2,608_fri_c3_1000_10,0.19017102340750297,-3.3196629769844326,0.967800634988413,92,2849.833889245987
TIRMOO2,titanic,0.73918911806427,-0.604402959992844,0.3617737993686714,71,4065.1694164276123
TIRMOO2,634_fri_c2_100_10,0.6702275011996004,-0.8002761404065879,0.511807894606155,55,1700.3941233158112
TIRMOO2,579_fri_c0_250_5,0.2178416398887835,-3.047973805388508,0.957828768073746,95,3054.8231341838837
TIRMOO2,656_fri_c1_100_5,0.42398867350072883,-1.716097075097334,0.7978830300929755,38,1916.2698276042938
TIRMOO2,218_house_8L,33046.891137535225,20.811365550850606,0.635712099110176,83,10971.324048519135
TIRMOO2,505_tecator,1.0791183739995702,0.15228877478889752,0.9951016941313505,71,2163.038619041443
TIRMOO2,1193_BNG_lowbwt,466.3054774934098,12.289681900921448,0.5914142724977335,89,10944.783357858658
TIRMOO2,620_fri_c1_1000_25,0.3017727578033727,-2.396162004900618,0.924074006298697,92,2468.267382144928
TIRMOO2,658_fri_c3_250_25,0.42159352239706066,-1.7274272924127292,0.8367308480846882,71,1738.8199257850647
TIRMOO2,215_2dplanes,1.1203062748784127,0.22720421527315873,0.9362510429669101,91,8776.31545996666
TIRMOO2,690_visualizing_galaxy,15.1528251785178,5.436373990000564,0.9718660433795445,112,3170.5376443862915
TIRMOO2,606_fri_c2_1000_10,0.21863758595213553,-3.040679557245611,0.9533035007490747,94,2919.1624925136566
TIRMOO2,643_fri_c2_500_25,0.26092178616317985,-2.687069172884613,0.9266823535168385,92,2108.32235121727
TIRMOO2,564_fried,0.9945390478071592,-0.010951835402168082,0.9599527759048905,92,9501.635087013245
TIRMOO2,601_fri_c1_250_5,0.18766492857356656,-3.346194402301563,0.9614342024532664,86,3117.30255484581
TIRMOO2,613_fri_c3_250_5,0.25962343296344825,-2.6970460651463455,0.9293116487454379,89,2945.7777433395386
TIRMOO2,651_fri_c0_100_25,0.4762618480044009,-1.4835749503022833,0.8148686064133133,38,1511.5950992107391
TIRMOO2,588_fri_c4_1000_100,0.20053837572750732,-3.213499300825978,0.9614893322280804,89,2258.3665342330933
TIRMOO2,1199_BNG_echoMonths,11.806421577790163,4.937287169910641,0.4436965286217964,98,9786.668178081512
TIRMOO2,654_fri_c0_500_10,0.21535148756078257,-3.0709675197270268,0.9486706223995057,95,2671.5658490657806
TIRMOO2,616_fri_c4_500_50,0.20042238174153088,-3.2146564613415793,0.963083973818931,89,2034.1850118637085
TIRMOO2,561_cpu,2.997088731448182,2.19528278930481,0.999700231077566,79,3241.4316580295563
TIRMOO2,617_fri_c3_500_5,0.2022592297618925,-3.196410177347424,0.9560234743011793,89,3109.0519087314606
TIRMOO2,648_fri_c1_250_50,0.4295863616970854,-1.6898649656131552,0.759084184896642,49,1564.8158853054047
TIRMOO2,titanic,0.7763202519793936,-0.5063802961693878,0.2767212461094394,71,4041.730843782425
TIRMOO2,607_fri_c4_1000_50,0.17215200826198615,-3.518754846995008,0.9719822185312617,89,2200.7534186840057
TIRMOO2,604_fri_c4_500_10,0.19111013769012816,-3.3098107600114344,0.9655721950292294,83,2562.246422290802
TIRMOO2,641_fri_c1_500_10,0.23018614236750432,-2.937733965472245,0.9469276159954773,89,2776.4112343788147
TIRMOO2,192_vineyard,4.24249086473286,2.890301129698817,0.26206085477662344,61,3076.2735319137573
TIRMOO2,586_fri_c3_1000_25,0.22828602177492346,-2.9543119095263224,0.9509359841313166,98,2367.975387096405
TIRMOO2,603_fri_c0_250_50,0.23893079661508398,-2.8631626457824737,0.9352096822227867,107,1861.6942064762115
TIRMOO2,564_fried,0.9973537590041184,-0.005299496961437993,0.960204499473419,98,8289.651751279831
TIRMOO2,627_fri_c2_500_10,0.85069123288238,-0.32341208964464585,0.3038161010956414,92,2651.636089324951
TIRMOO2,581_fri_c3_500_25,0.2082325309182234,-3.138199773200654,0.9638098499007303,89,2136.047662973404
TIRMOO2,609_fri_c0_1000_5,0.2053491818527814,-3.1660868454946485,0.9586873699053939,86,3651.1611630916595
TIRMOO2,522_pm10,0.8574718612483324,-0.3075338307024223,0.2533780578578908,112,3402.4768583774567
TIRMOO2,663_rabe_266,1.112284819355941,0.2128325910927873,0.9995425759604268,70,2680.898265838623
TIRMOO2,612_fri_c1_1000_5,0.210696247127544,-3.114675539560679,0.9586017799271697,86,3702.09375
TIRMOO2,588_fri_c4_1000_100,0.21688961318049108,-3.056733499783326,0.9564764634602784,86,2242.9125649929047
TIRMOO2,523_analcatdata_neavote,0.6624174308152457,-0.8237187232415373,0.9715096579155497,43,3058.1822414398193
TIRMOO2,557_analcatdata_apnea1,1263.3062489631131,14.28297514072614,0.8681945802282008,85,3454.966045856476
TIRMOO2,201_pol,20.888157534944906,6.078364746511661,0.7517641379811075,62,5152.898540496826
TIRMOO2,665_sleuth_case2002,8.392891105517801,4.254770101151309,0.03433527970268724,73,2072.8562269210815
TIRMOO2,650_fri_c0_500_50,0.2035376046633843,-3.1838090033406083,0.9635047253134503,125,2017.1560325622559
TIRMOO2,228_elusage,14.897980192511392,5.402451292426175,0.5990835504708507,58,2708.7391645908356
TIRMOO2,547_no2,0.5716249797591089,-1.118544264826612,0.32574235226253945,118,3457.417320728302
TIRMOO2,634_fri_c2_100_10,0.44389326994208783,-1.624342256919711,0.8425741802885405,52,1628.6028459072113
TIRMOO2,586_fri_c3_1000_25,0.19418970321686319,-3.2778394921419167,0.9634455461235736,91,2369.1719880104065
TIRMOO2,574_house_16H,38465.76846464417,21.115047987952348,0.4438797113508539,83,8778.200597047806
TIRMOO2,626_fri_c2_500_50,0.2706594643206498,-2.613787674990767,0.9261133840144488,98,2049.9095895290375
TIRMOO2,666_rmftsa_ladata,1.63124402809793,0.9786858622920607,0.6368705526906061,86,3643.9310641288757
TIRMOO2,218_house_8L,34076.45077494758,20.872723663184605,0.6076497705879014,83,9906.84882926941
TIRMOO2,602_fri_c3_250_10,0.2544732421049152,-2.737119175192028,0.9417315389778359,100,2357.087804079056
TIRMOO2,505_tecator,1.1129547125532915,0.21403676387145912,0.9944048890672106,89,2097.6571996212006
TIRMOO2,1193_BNG_lowbwt,457.041180188296,12.24954699331155,0.5979191175510439,95,11075.683565616608
TIRMOO2,207_autoPrice,2659.0756113076204,15.771467653665129,0.7631265329212062,94,3285.0379757881165
TIRMOO2,650_fri_c0_500_50,0.19950329259641833,-3.223849077091428,0.9585631398579221,101,2055.5917937755585
TIRMOO2,557_analcatdata_apnea1,1277.6035366995952,14.305482730267949,0.8427471983235969,97,3516.854346036911
TIRMOO2,586_fri_c3_1000_25,0.2023798367013974,-3.1952179351437175,0.9563996918773341,94,2322.608349084854
TIRMOO2,561_cpu,50.20250231533715,7.832129744748868,0.9564505669568177,91,3271.2516388893127
TIRMOO2,591_fri_c1_100_10,1.224776277491538,0.4055163933970707,-0.5039388386964105,47,1854.407222032547
TIRMOO2,1096_FacultySalaries,6.476881996432889,3.7364784423462662,-0.034344513664971155,49,3074.2939496040344
TIRMOO2,687_sleuth_ex1605,12.76679625530198,5.093695516025642,-0.40965264107582855,70,3185.319306373596
TIRMOO2,344_mv,0.204831463721657,-3.1711355323269683,0.9996082731315504,79,7157.844427347183
TIRMOO2,584_fri_c4_500_25,0.2556086191813023,-2.728215671361425,0.939822727725679,92,2081.588990688324
TIRMOO2,210_cloud,0.351044945038581,-2.0936820303416406,0.7101742481868422,58,2772.9802713394165
TIRMOO2,557_analcatdata_apnea1,2021.6509771401697,15.22333954398162,0.5291130794182203,73,3493.4920444488525
TIRMOO2,485_analcatdata_vehicle,222.77466409304304,10.812321571334138,0.37335160662566913,52,1889.1786630153656
TIRMOO2,601_fri_c1_250_5,0.1613831755837036,-3.6479475381544124,0.9739046410585153,89,3062.4789962768555
TIRMOO2,603_fri_c0_250_50,0.2290291687054367,-2.9478118185595217,0.9523242652523533,146,1893.2504742145538
TIRMOO2,505_tecator,0.6692716122042734,-0.8031306078654269,0.9978045057219773,79,2148.3045728206635
TIRMOO2,590_fri_c0_1000_50,0.19393303095299297,-3.280484761575432,0.9608674671458587,137,2204.6810603141785
TIRMOO2,589_fri_c2_1000_25,0.21262635901896043,-3.096437673325946,0.9524898860116566,86,2413.230375766754
TIRMOO2,607_fri_c4_1000_50,0.19805956807851793,-3.2383748893042963,0.9613050055408283,92,2228.1400275230408
TIRMOO2,230_machine_cpu,360.90551358277446,11.777232377692933,-1.9661779135278055,106,3299.564124584198
TIRMOO2,586_fri_c3_1000_25,0.22002453128708574,-3.028032465991402,0.9528048265742649,86,2312.602008342743
TIRMOO2,592_fri_c4_1000_25,0.20469600051781045,-3.172458649535126,0.9563391581384882,89,2312.215758085251
TIRMOO2,229_pwLinear,1.7457872058409132,1.1144111495114424,0.8704830506889419,85,2098.5681297779083
TIRMOO2,645_fri_c3_500_50,0.19602292298758758,-3.2590473451438076,0.9676366389851325,92,2019.0839903354645
TIRMOO2,547_no2,0.5272213147424427,-1.2802697330460406,0.35703444990114186,100,3378.2522819042206
TIRMOO2,637_fri_c1_500_50,0.23098654806220395,-2.930791607305864,0.946858717059686,89,1992.9978711605072
TIRMOO2,626_fri_c2_500_50,0.24911118543981176,-2.7797119086212034,0.9323115781890478,83,2032.866381406784
TIRMOO2,597_fri_c2_500_5,0.20048735184304986,-3.2140082346047842,0.9627612965264736,86,3364.286111831665
TIRMOO2,687_sleuth_ex1605,18.13646458546856,5.795849059264236,-0.9342236132065822,49,3149.2787466049194
TIRMOO2,582_fri_c1_500_25,0.19937114504998743,-3.2251742816048634,0.9570505990746364,95,2145.0170612335205
TIRMOO2,218_house_8L,34730.13397472657,20.9107260066774,0.5735350299096883,80,9841.093493938446
TIRMOO2,583_fri_c1_1000_50,0.22688972680604827,-2.9665823290557487,0.9421576438648546,92,2295.170309305191
TIRMOO2,615_fri_c4_250_10,0.3766695132124024,-1.9527741975426953,0.8423186753697816,95,2303.410147190094
TIRMOO2,653_fri_c0_250_25,0.30327819419223634,-2.3862095241021892,0.8892813914726894,113,1982.5890522003174
TIRMOO2,631_fri_c1_500_5,0.19244769074976797,-3.295861797092311,0.964616294243271,86,3248.9603979587555
TIRMOO2,641_fri_c1_500_10,0.29770793330834233,-2.4232847252957663,0.9138778889770726,89,2654.101952791214
TIRMOO2,1096_FacultySalaries,4.378562882493305,2.9534411230580395,0.5433231289602172,58,3075.0102982521057
TIRMOO2,503_wind,3.027880819173558,2.2157259504291646,0.781103738570527,89,5931.7424211502075
TIRMOO2,banana,0.568144498927472,-1.1307589861897185,0.6758141707855436,101,7569.776844024658
TIRMOO2,608_fri_c3_1000_10,0.25916639618621795,-2.7005699345037333,0.9319316362738643,95,2713.806077480316
TIRMOO2,228_elusage,16.472711552498982,5.603410332983117,0.5409614587009521,52,2920.435783624649
TIRMOO2,634_fri_c2_100_10,0.581965236420314,-1.082689128542509,0.6727179826729301,43,1662.9609649181366
TIRMOO2,527_analcatdata_election2000,4144.291184029442,16.65897409577424,0.9980088528472844,43,2499.3022837638855
TIRMOO2,503_wind,3.2258561954341447,2.342396803937268,0.7767417326410607,83,5971.636612653732
TIRMOO2,294_satellite_image,1.01404011302044,0.027884927156605243,0.7863294097802034,224,6393.796318054199
TIRMOO2,647_fri_c1_250_10,0.2344909903133063,-2.900676225345363,0.9445766387964721,92,2390.241534471512
TIRMOO2,649_fri_c0_500_5,0.22142518170891895,-3.0153410533053338,0.9526344379330075,86,3393.0283393859863
TIRMOO2,618_fri_c3_1000_50,0.26672778969353955,-2.6430533097929088,0.9157252049391678,92,2168.441810131073
TIRMOO2,623_fri_c4_1000_10,0.1992918248244807,-3.2259701441007294,0.9646110299977357,95,2847.442348718643
TIRMOO2,659_sleuth_ex1714,3134.4406095521385,16.100412006382257,0.04098178223075444,49,3123.685573577881
TIRMOO2,599_fri_c2_1000_5,0.16433728369282175,-3.6116687103955383,0.9745318617907371,89,3690.1727101802826
TIRMOO2,557_analcatdata_apnea1,1728.3058574029315,14.909793869026174,0.8303167699749957,76,3519.4856724739075
TIRMOO2,210_cloud,0.3417870374925539,-2.147134866532533,0.922525986636302,61,2876.0250351428986
TIRMOO2,654_fri_c0_500_10,0.22420802742965557,-2.9903619284281295,0.9388801421641075,95,2566.739264726639
TIRMOO2,633_fri_c0_500_25,0.22835442159592614,-2.9537127525965565,0.9473101540080443,122,2161.163329601288
TIRMOO2,581_fri_c3_500_25,0.3136146133347576,-2.31918078589514,0.90328170033034,98,2102.319764137268
TIRMOO2,573_cpu_act,2.5331553934801105,1.8589314334830531,0.9776987409971032,94,5220.861257076263
TIRMOO2,594_fri_c2_100_5,0.5960656300382771,-1.034809000930776,0.5733279127258224,44,1957.6741607189178
TIRMOO2,201_pol,21.62377663432611,6.147586958789254,0.7365163964433301,64,5037.962288379669
TIRMOO2,1595_poker,0.7475635108120509,-0.5818720260589979,0.06970455252751773,101,11092.455318450928
TIRMOO2,666_rmftsa_ladata,1.669492932098274,1.0250398936971998,0.7559525969814946,106,3581.163779735565
TIRMOO2,622_fri_c2_1000_50,0.22417793907670713,-2.990630343188993,0.948704869740416,95,2229.923044681549
TIRMOO2,659_sleuth_ex1714,1504.2152845778414,14.632053271215382,0.6012915959929802,49,3117.0222294330597
TIRMOO2,1595_poker,0.7324386685096209,-0.6227513411869748,0.10468256374166252,113,10002.113877534866
TIRMOO2,644_fri_c4_250_25,0.2143378812420064,-3.080403249558477,0.9446476619573331,104,1922.9877336025238
TIRMOO2,485_analcatdata_vehicle,363.88557991114465,11.793678954635668,-0.24610472810389128,55,2072.986903190613
TIRMOO2,192_vineyard,2.9465735219922755,2.1612859545964263,0.18210259589436573,46,3018.6833119392395
TIRMOO2,556_analcatdata_apnea2,1176.1908325773697,14.140072775787205,0.8655609449956485,82,3499.4901847839355
TIRMOO2,1030_ERA,1.6021453975097115,0.9426872090426123,0.36484746788158806,86,3628.382736682892
TIRMOO2,645_fri_c3_500_50,0.23222829796368372,-2.92006869644356,0.9408377593491242,89,1987.1257753372192
TIRMOO2,622_fri_c2_1000_50,0.22603134437116026,-2.9741631948377916,0.9518232611971189,98,2259.0976507663727
TIRMOO2,650_fri_c0_500_50,0.2047811232495864,-3.1716271233954587,0.9608651185371353,92,2004.9081785678864
