algorithm,dataset,rmse_test,log_mse_test,r2_test,model_size,training time (s)
TIRMOO4,643_fri_c2_500_25,0.30643842275704575,-2.365476896669209,0.9065207634466912,68,2118.108238697052
TIRMOO4,659_sleuth_ex1714,1495.6641947256144,14.620651329142476,0.5732365101052042,16,3519.1933505535126
TIRMOO4,613_fri_c3_250_5,0.5869201491635102,-1.0657330009933297,0.6856307195398708,29,2840.383281469345
TIRMOO4,584_fri_c4_500_25,0.25929372239898263,-2.699587593060215,0.9305433860677523,62,2129.020480632782
TIRMOO4,591_fri_c1_100_10,0.4247732220543693,-1.712399695272947,0.8692986346725393,29,2042.5990889072418
TIRMOO4,519_vinnie,1.4728661453604697,0.7744205224535505,0.7023406588257548,8,3566.461894273758
TIRMOO4,621_fri_c0_100_10,0.5215945650541227,-1.3017293763643603,0.6957368012073193,32,1940.9677248001099
TIRMOO4,599_fri_c2_1000_5,0.3070798688101176,-2.3612948124796214,0.9128107617704392,68,3710.287380218506
TIRMOO4,207_autoPrice,2125.5472219316016,15.323569128820036,0.8574188710078806,23,3264.355800151825
TIRMOO4,659_sleuth_ex1714,1442.2508605792718,14.547920539657968,0.5993849527753793,14,3538.734840154648
TIRMOO4,616_fri_c4_500_50,0.40576221651757893,-1.8039759291124098,0.8293153632198091,56,2051.551819086075
TIRMOO4,561_cpu,87.9145003489091,8.952729510474907,0.8367359583321993,14,3165.8638467788696
TIRMOO4,603_fri_c0_250_50,0.4343193777765339,-1.6679502440485336,0.8181244530073014,38,1591.62704539299
TIRMOO4,627_fri_c2_500_10,0.45040241793466407,-1.595227667509699,0.7812829071838542,65,2738.101454257965
TIRMOO4,613_fri_c3_250_5,0.5598541982440306,-1.1601577788621609,0.6712922419564578,29,2891.4896397590637
TIRMOO4,523_analcatdata_neavote,1.885427203351904,1.2683088566010214,0.7473536118987817,8,3471.8644857406616
TIRMOO4,613_fri_c3_250_5,0.4664378140741767,-1.5252611414880064,0.7609884975682859,32,2841.6579146385193
TIRMOO4,1030_ERA,1.5778621824391632,0.912141763504572,0.39317346600617764,32,3581.8550837039948
TIRMOO4,712_chscase_geyser1,6.801624519668263,3.834322967202454,0.7430024687027379,8,3701.0344734191895
TIRMOO4,606_fri_c2_1000_10,0.3141499301300546,-2.3157698450854176,0.9109338866768396,62,2843.1218123435974
TIRMOO4,597_fri_c2_500_5,0.2883817860015682,-2.486940061800187,0.9229529087817656,68,3291.204662322998
TIRMOO4,633_fri_c0_500_25,0.2711601438215166,-2.610091392051914,0.9253229939997181,50,2170.5603334903717
TIRMOO4,687_sleuth_ex1605,12.39182336629904,5.0340736983272905,0.37732583628844263,14,3558.4835143089294
TIRMOO4,658_fri_c3_250_25,0.3102568585398562,-2.340709497294933,0.8876611100141549,61,1982.2902204990387
TIRMOO4,229_pwLinear,2.0673520388688003,1.4525371602320094,0.7804309535650942,58,1860.6425099372864
TIRMOO4,643_fri_c2_500_25,0.3039918926707753,-2.3815084935553386,0.8959001037554195,62,2131.2253885269165
TIRMOO4,586_fri_c3_1000_25,0.2959034983603502,-2.435443793733425,0.9151233747652103,59,2349.032866001129
TIRMOO4,604_fri_c4_500_10,0.3155874472153705,-2.306638930301416,0.8984126059902523,59,2580.2879071235657
TIRMOO4,607_fri_c4_1000_50,0.2896700900730657,-2.478025248041266,0.9265505506272911,65,2248.8254947662354
TIRMOO4,561_cpu,42.35569511284864,7.492205778675528,0.9201371111299574,11,3177.488580942154
TIRMOO4,650_fri_c0_500_50,0.30732241907641505,-2.359715714981583,0.8956748215703011,50,2036.7771100997925
TIRMOO4,611_fri_c3_100_5,0.6292892668878145,-0.9263284884628287,0.6686908789214551,32,2118.9398703575134
TIRMOO4,228_elusage,10.1212468361381,4.629273722844348,0.8008615530019652,8,3316.716495513916
TIRMOO4,602_fri_c3_250_10,0.3470948046678852,-2.116314648103161,0.8832256969238474,59,2427.1693227291107
TIRMOO4,647_fri_c1_250_10,0.28793357357403465,-2.4900509455235054,0.9280370570593708,68,2386.0272488594055
TIRMOO4,596_fri_c2_250_5,0.5935967514255872,-1.0431101196194625,0.6473426629285894,29,3014.222755432129
TIRMOO4,604_fri_c4_500_10,0.2901338569377242,-2.4748257736951262,0.9148922918610309,56,2591.99226975441
TIRMOO4,631_fri_c1_500_5,0.3114939420601456,-2.332750777167438,0.913121980753544,62,3388.5496048927307
TIRMOO4,641_fri_c1_500_10,0.32609907247167097,-2.241108080994691,0.8966684418911804,65,2610.7563755512238
TIRMOO4,561_cpu,28.514362684794442,6.700815828369891,0.9331510638526648,14,3197.4293146133423
TIRMOO4,599_fri_c2_1000_5,0.29756841946453144,-2.4242221980894727,0.8981280933231478,62,3689.942907810211
TIRMOO4,651_fri_c0_100_25,0.5808670488594629,-1.0864667597667064,0.6464548867745068,35,1740.195795059204
TIRMOO4,637_fri_c1_500_50,0.4764246271693661,-1.482891497053849,0.7390637668056779,62,2038.2730166912079
TIRMOO4,607_fri_c4_1000_50,0.2828849874965722,-2.525429737098769,0.9243464420414932,65,2196.3773300647736
TIRMOO4,1028_SWD,0.6543032418593049,-0.8483687248402035,0.2352726351360499,118,3807.957289457321
TIRMOO4,595_fri_c0_1000_10,0.2987493012185678,-2.416301029512997,0.9105775126865852,50,2734.633288860321
TIRMOO4,659_sleuth_ex1714,895.2144501787735,13.59412659742293,0.8031348794727691,17,3555.8113157749176
TIRMOO4,589_fri_c2_1000_25,0.2909904333712404,-2.468929774727918,0.9217707947711733,71,2444.4050481319427
TIRMOO4,643_fri_c2_500_25,0.38212831746418924,-1.923997634376879,0.8297785130173809,68,2104.8833980560303
TIRMOO4,654_fri_c0_500_10,0.3282681307046706,-2.2278490657707746,0.9044261321385393,53,2558.0893471240997
TIRMOO4,583_fri_c1_1000_50,0.2806990641993231,-2.5409442588612103,0.9238544139420786,62,2286.8288280963898
TIRMOO4,582_fri_c1_500_25,0.3381365793879437,-2.1686107681769036,0.8960450092146668,59,2119.598772287369
TIRMOO4,618_fri_c3_1000_50,0.31459194345013486,-2.312957795107696,0.9120793235836119,62,2203.2811994552612
TIRMOO4,631_fri_c1_500_5,0.2927337493751174,-2.456983576584623,0.9227518451770513,62,3447.750158071518
TIRMOO4,656_fri_c1_100_5,0.47561204950126496,-1.486305558235864,0.7339251777863365,23,2143.312206506729
TIRMOO4,653_fri_c0_250_25,0.29163160098493357,-2.464527827429548,0.9162165112742441,50,1976.720736503601
TIRMOO4,605_fri_c2_250_25,0.3909407561850273,-1.8783984983705209,0.8427529931013782,62,1940.7241644859314
TIRMOO4,611_fri_c3_100_5,0.439370203110518,-1.6448258680124173,0.8533803599297325,35,1893.803043603897
TIRMOO4,599_fri_c2_1000_5,0.29395647976695866,-2.4486471012084476,0.9161500990661999,68,3691.0469081401825
TIRMOO4,602_fri_c3_250_10,0.2716717886420711,-2.6063212013798447,0.9432343875251256,59,2341.447595834732
TIRMOO4,624_fri_c0_100_5,0.3748590489251092,-1.9624103864028541,0.8224430074437183,38,2178.1133666038513
TIRMOO4,1030_ERA,1.5668185510895691,0.898094325705556,0.37688833780437847,41,3581.9061391353607
TIRMOO4,654_fri_c0_500_10,0.5656728366518596,-1.1394787900357755,0.6651556056882452,50,2578.879685640335
TIRMOO4,505_tecator,1.7681922101292065,1.1399153488854197,0.9878557243637914,8,2325.463922739029
TIRMOO4,579_fri_c0_250_5,0.48311713471933454,-1.4549922795693964,0.7175793578830969,32,3023.580044031143
TIRMOO4,597_fri_c2_500_5,0.5289721472028576,-1.2736390006008627,0.672205501408575,68,3324.168231487274
TIRMOO4,597_fri_c2_500_5,0.2807018581427746,-2.5409243519224054,0.9191225844590483,70,3252.436333656311
TIRMOO4,623_fri_c4_1000_10,0.35200160538204556,-2.088239085299985,0.8771391331233921,59,2480.957959651947
TIRMOO4,542_pollution,40.8140969870043,7.418055072242252,0.06972746778026595,17,3589.463383436203
TIRMOO4,635_fri_c0_250_10,0.3347839073990173,-2.188540015666436,0.8742861548122471,50,2354.462985277176
TIRMOO4,605_fri_c2_250_25,0.584100434050992,-1.075364669650789,0.6948656362782917,49,1734.1221356391907
TIRMOO4,626_fri_c2_500_50,0.41026449954418376,-1.7819064128906146,0.8226069480773941,68,1997.2227931022644
TIRMOO4,583_fri_c1_1000_50,0.3279693221694614,-2.229670409886696,0.8886876042744345,59,2224.075005054474
TIRMOO4,622_fri_c2_1000_50,0.28386608678100583,-2.518505354885986,0.9203325894262834,71,2271.25021648407
TIRMOO4,654_fri_c0_500_10,0.32687091594843465,-2.2363798769428267,0.8801507854692115,50,2671.141078233719
TIRMOO4,595_fri_c0_1000_10,0.2898228526142219,-2.4769707914055292,0.9181637642117368,50,2883.2289917469025
TIRMOO4,522_pm10,0.8405645457460146,-0.347363069238347,0.2345952607525834,121,3445.7528052330017
TIRMOO4,485_analcatdata_vehicle,225.800500732484,10.839303738612069,-0.8443625646534414,20,2409.233320951462
TIRMOO4,617_fri_c3_500_5,0.3917533725268447,-1.874245577815802,0.8296926749581405,62,3170.48787522316
TIRMOO4,195_auto_price,2563.8610319126788,15.698539233699316,0.8569737986865875,23,3320.1192519664764
TIRMOO4,604_fri_c4_500_10,0.23652575410087712,-2.8833963602930353,0.947265023735091,62,2523.3132503032684
TIRMOO4,589_fri_c2_1000_25,0.33445505727033314,-2.1905055327538276,0.8700497417490363,68,2406.977927207947
TIRMOO4,542_pollution,49.87115303568861,7.8188854802373475,0.20298679869725123,17,3604.3125274181366
TIRMOO4,606_fri_c2_1000_10,0.2812627599150893,-2.536931915811292,0.9191618384844449,68,2858.7717955112457
TIRMOO4,648_fri_c1_250_50,0.23018450059083423,-2.937748230297296,0.9472254410805144,65,1857.3434238433838
TIRMOO4,618_fri_c3_1000_50,0.33951139274326747,-2.1604955502576932,0.8902329285265043,62,2190.96906709671
TIRMOO4,1028_SWD,0.6559853705956056,-0.8432335824161002,0.29822564444692934,95,3758.94566321373
TIRMOO4,1029_LEV,0.6408437078238306,-0.8899393546791896,0.5959458305220433,26,3496.1310551166534
TIRMOO4,560_bodyfat,1.1982312572869223,0.3616930343936741,0.9836774587855727,8,3404.9283068180084
TIRMOO4,1030_ERA,1.5090583550493153,0.822971700752352,0.33564587681804614,43,3547.553069114685
TIRMOO4,687_sleuth_ex1605,13.638508303766281,5.225794569081801,-0.3476236207863834,17,3583.0628876686096
TIRMOO4,624_fri_c0_100_5,0.5226913508929327,-1.2975282807627044,0.7349227697488492,32,2128.169219493866
TIRMOO4,616_fri_c4_500_50,0.33959031284317975,-2.160030700297115,0.8878289544593604,62,2052.499861240387
TIRMOO4,695_chatfield_4,15.326931165912974,5.4592229759442095,0.8062659171680002,23,1932.1951270103455
TIRMOO4,695_chatfield_4,21.769804550770967,6.161047794580519,0.7598521182540103,25,1944.849452495575
TIRMOO4,603_fri_c0_250_50,0.3521344423901702,-2.0874844753911708,0.8592712405915568,50,1860.726214170456
TIRMOO4,1028_SWD,0.6310561348005893,-0.9207209174973306,0.36220043231495425,89,3696.0039682388306
TIRMOO4,1096_FacultySalaries,4.93114671598745,3.1911431211985652,-0.5612543498056393,14,3430.643079996109
TIRMOO4,666_rmftsa_ladata,1.959776148551994,1.3456605135950481,0.6327029178793802,61,3580.640634059906
TIRMOO4,210_cloud,0.43878446459222753,-1.647493911019868,0.6171051667060473,17,2810.0058975219727
TIRMOO4,666_rmftsa_ladata,1.6497238210219414,1.0012157854077393,0.711510780956359,73,3614.2842519283295
TIRMOO4,666_rmftsa_ladata,1.5615542103529414,0.8913632279660871,0.6927469042564927,67,3532.798458337784
TIRMOO4,637_fri_c1_500_50,0.640474439069062,-0.8910921324366494,0.5141554228911642,38,1717.7269043922424
TIRMOO4,595_fri_c0_1000_10,0.29463268429896683,-2.4440516728805575,0.9117669665574086,50,2796.9138309955597
TIRMOO4,631_fri_c1_500_5,0.31946634919904104,-2.2822066680642465,0.9000370117553518,71,3319.9958600997925
TIRMOO4,229_pwLinear,2.034200682716025,1.4202059136564622,0.824154367969874,58,2083.8034749031067
TIRMOO4,635_fri_c0_250_10,0.31119492699347256,-2.3346715764912545,0.8769478726183059,50,2337.885841846466
TIRMOO4,646_fri_c3_500_10,0.2718091307785868,-2.605310368178298,0.9326297641461265,59,2609.3489248752594
TIRMOO4,1027_ESL,0.5988282740799734,-1.0255608192979335,0.857446850443342,20,3472.1420636177063
TIRMOO4,651_fri_c0_100_25,0.5213139442473116,-1.3028056771561587,0.6910786223336729,41,1774.5081505775452
TIRMOO4,560_bodyfat,0.3847557786491055,-1.9102929742899852,0.9976246549506498,8,3322.9513976573944
TIRMOO4,695_chatfield_4,23.252784778333197,6.292849800546088,0.7976571062411872,34,2139.0670244693756
TIRMOO4,628_fri_c3_1000_5,0.247957258899325,-2.7889977816356497,0.9415943736020228,62,3435.9720101356506
TIRMOO4,595_fri_c0_1000_10,0.31086318974352295,-2.3368047359017496,0.8992502662306402,50,2559.937903881073
TIRMOO4,649_fri_c0_500_5,0.2687326955717919,-2.6280761803667483,0.9259247669822017,50,3440.374789237976
TIRMOO4,641_fri_c1_500_10,0.3470581845545646,-2.1165256685204072,0.8849641075684329,65,2703.888877391815
TIRMOO4,561_cpu,39.57214278069949,7.3562508111577705,0.944990096612039,11,3227.5195903778076
TIRMOO4,690_visualizing_galaxy,28.320009747951485,6.687137226065572,0.9017278664236428,14,3567.339458465576
TIRMOO4,1027_ESL,0.7280717541608297,-0.6347113444695431,0.797092970771669,14,3541.32914686203
TIRMOO4,645_fri_c3_500_50,0.4597358736647489,-1.5542062841864055,0.7903119075536984,53,1952.951183795929
TIRMOO4,644_fri_c4_250_25,0.42395052705275915,-1.7162770240746685,0.7053807275955291,59,1921.4505734443665
TIRMOO4,192_vineyard,3.804329407479382,2.672279471920273,0.5906060994788687,23,3495.4063436985016
TIRMOO4,1030_ERA,1.5893026335839837,0.9265906495818409,0.3603131467779698,32,3557.2190551757812
TIRMOO4,624_fri_c0_100_5,0.539323924777125,-1.234877829945972,0.8047964475113494,32,1991.1961770057678
TIRMOO4,527_analcatdata_election2000,28568.987548337875,20.52015411403368,0.8931504433210264,8,2484.993746995926
TIRMOO4,602_fri_c3_250_10,0.28759033316436633,-2.4924365315702026,0.8956856974264756,59,2261.349315404892
TIRMOO4,623_fri_c4_1000_10,0.2826891542420662,-2.5268147598420674,0.9096740559007706,62,2851.091367483139
TIRMOO4,687_sleuth_ex1605,9.099263796307193,4.416387017490794,0.5511999233822009,14,3556.9758286476135
TIRMOO4,695_chatfield_4,20.467653484781835,6.037691522382917,0.8354066187064948,31,1990.8376190662384
TIRMOO4,603_fri_c0_250_50,0.4748888116542255,-1.4893491661532239,0.7260106709121021,38,1578.0536670684814
TIRMOO4,657_fri_c2_250_10,0.3617824190319849,-2.033424600517205,0.864124803628433,65,2529.3703303337097
TIRMOO4,608_fri_c3_1000_10,0.2425400294252995,-2.8331770248641384,0.9227170197978952,62,2746.180443048477
TIRMOO4,1096_FacultySalaries,2.111259032627115,1.494568934924191,0.7744952732958781,8,3573.590713262558
TIRMOO4,622_fri_c2_1000_50,0.39217628331809756,-1.8720876758707652,0.8131257021026945,65,2245.0150368213654
TIRMOO4,230_machine_cpu,42.26373264466506,7.487858668002443,0.9384963280364947,17,3703.9486181735992
TIRMOO4,649_fri_c0_500_5,0.30857905149397896,-2.3515544474974073,0.9063812079978787,47,3383.1266751289368
TIRMOO4,1096_FacultySalaries,3.532565524846105,2.5240487690941515,0.5908105738728098,8,3487.7459857463837
TIRMOO4,522_pm10,0.9369164701797295,-0.13032229347391291,-0.13180308292358234,74,3371.3261756896973
TIRMOO4,195_auto_price,2307.303472119992,15.487669587142276,0.7958166156291558,26,3298.373507499695
TIRMOO4,560_bodyfat,0.5090031752923216,-1.35060204831149,0.99636480247503,8,3322.1803328990936
TIRMOO4,606_fri_c2_1000_10,0.2839921049450015,-2.5176176813935505,0.9212143341224287,68,2921.1720867156982
TIRMOO4,645_fri_c3_500_50,0.300397601217518,-2.4052966888371743,0.9010063685621338,56,1993.142583847046
TIRMOO4,599_fri_c2_1000_5,0.30996527612988123,-2.342590000522132,0.9093952265456944,68,3694.618770122528
TIRMOO4,601_fri_c1_250_5,0.48177297506104605,-1.4605645639743323,0.7850362051409002,32,3028.0040814876556
TIRMOO4,1029_LEV,0.6378021017387034,-0.8994544582346221,0.5169756428795081,26,3612.302807569504
TIRMOO4,591_fri_c1_100_10,149.1715847458483,10.010194437733038,-28479.06388989404,32,1998.1146831512451
TIRMOO4,678_visualizing_environmental,2.3499814575788402,1.7088148754659107,0.23285006540605535,17,3662.0704457759857
TIRMOO4,678_visualizing_environmental,3.0014777498341716,2.1982095013336984,0.12962941047397403,20,3591.6632204055786
TIRMOO4,663_rabe_266,6.292010795007381,3.678561401732851,0.9864696905384976,14,2577.6770617961884
TIRMOO4,659_sleuth_ex1714,2844.090589339861,15.905997286415271,0.3640800554487732,11,3538.7583796977997
TIRMOO4,582_fri_c1_500_25,0.3875471951313988,-1.8958352874350561,0.8595914181642269,56,1822.1945905685425
TIRMOO4,627_fri_c2_500_10,0.33367834763164284,-2.195155562121493,0.8897193456572335,65,2481.8630118370056
TIRMOO4,611_fri_c3_100_5,0.4205205554777324,-1.7325238346895753,0.7606989909642687,29,1908.5896258354187
TIRMOO4,626_fri_c2_500_50,0.3614161486415641,-2.035450436508088,0.8682549072259039,65,2016.3372242450714
TIRMOO4,605_fri_c2_250_25,0.37701064297060066,-1.9509637224827125,0.8874309729300821,65,1968.8203485012054
TIRMOO4,230_machine_cpu,102.591891201055,9.261517792970537,0.8282091517358282,17,3614.493714570999
TIRMOO4,609_fri_c0_1000_5,0.31215373256562473,-2.3285189598867233,0.9046931755551438,50,3628.837916135788
TIRMOO4,644_fri_c4_250_25,0.32612851821001737,-2.2409274953292755,0.8510012565608889,53,1952.1877982616425
TIRMOO4,522_pm10,0.7296176811035459,-0.6304692130939551,0.1856173997560414,80,3334.9575781822205
TIRMOO4,523_analcatdata_neavote,0.8650462385631267,-0.28994463698530193,0.9542645587930145,8,3501.329328775406
TIRMOO4,586_fri_c3_1000_25,0.2761932306034946,-2.573309094692113,0.9281824621062518,62,2368.199414253235
TIRMOO4,210_cloud,0.24908609993625336,-2.779913318820062,0.9542183662740107,14,3057.7206909656525
TIRMOO4,633_fri_c0_500_25,0.3205084341295091,-2.27569337486194,0.8841287800212205,50,2117.8448452949524
TIRMOO4,207_autoPrice,2836.6048353199753,15.9007262709545,0.7304416924023651,22,3241.861088037491
TIRMOO4,601_fri_c1_250_5,0.5468520246726346,-1.207154069559941,0.6031900443179377,29,3059.84614610672
TIRMOO4,658_fri_c3_250_25,0.330484974300944,-2.214388168522257,0.8376800735334105,59,1945.227514743805
TIRMOO4,645_fri_c3_500_50,0.2714689817701901,-2.607814787517026,0.9204272452897856,53,1975.6550567150116
TIRMOO4,230_machine_cpu,92.40743344527696,9.052414847907572,0.8302981846810173,17,3603.943696975708
TIRMOO4,579_fri_c0_250_5,0.5830922348768537,-1.0788197956183287,0.6978594548424437,32,3017.232964515686
TIRMOO4,656_fri_c1_100_5,0.5512782938060184,-1.1910310538120294,0.7575138339318068,29,1955.7688603401184
TIRMOO4,601_fri_c1_250_5,0.43559647769866316,-1.662077948094495,0.8098853958147257,38,3020.7253954410553
TIRMOO4,706_sleuth_case1202,67.50224691458621,8.424321769895926,0.5330177315234026,17,2469.6344125270844
TIRMOO4,598_fri_c0_1000_25,0.3348609486114867,-2.1880798241955817,0.8813345691968383,50,2308.050863981247
TIRMOO4,695_chatfield_4,19.437924560465675,5.934452064079966,0.8438525186136484,28,2123.1128334999084
TIRMOO4,650_fri_c0_500_50,0.29706386718911265,-2.427616244513329,0.9081273242837486,50,2052.728965997696
TIRMOO4,645_fri_c3_500_50,0.27966384378470294,-2.5483339099432722,0.9190232913073652,53,1979.2303488254547
TIRMOO4,653_fri_c0_250_25,0.2750296472605069,-2.5817527578128585,0.9019311681528145,50,1963.5392470359802
TIRMOO4,593_fri_c1_1000_10,0.270436475801488,-2.6154360963907495,0.923554843682507,65,3056.4546933174133
TIRMOO4,584_fri_c4_500_25,0.24979152732540297,-2.7742571993970735,0.9411801651483944,65,2127.959983587265
TIRMOO4,633_fri_c0_500_25,0.2828554314834143,-2.5256387093566683,0.9191579860877858,50,2175.879579305649
TIRMOO4,542_pollution,44.58945726627448,7.594994893837257,0.4889880331878269,23,3560.591914653778
TIRMOO4,485_analcatdata_vehicle,151.11595764047246,10.036094947000674,0.6573334374565749,22,2006.4144206047058
TIRMOO4,624_fri_c0_100_5,0.4176345635387857,-1.7462969574878435,0.8210929982510086,38,2131.8869733810425
TIRMOO4,609_fri_c0_1000_5,0.2856549852591342,-2.505941083260422,0.9205428357693403,50,3641.8054082393646
TIRMOO4,485_analcatdata_vehicle,249.11114411217704,11.035798317542328,0.23309642430651023,34,1939.140929222107
TIRMOO4,586_fri_c3_1000_25,0.3131825184246073,-2.3219382648732947,0.8955880755668865,62,2327.4885261058807
TIRMOO4,626_fri_c2_500_50,0.3436059026590278,-2.1365198203032825,0.8772684590475069,71,2044.5236105918884
TIRMOO4,547_no2,0.5386804781540583,-1.2372653775208486,0.4211153660016629,65,3343.5427672863007
TIRMOO4,1028_SWD,0.6172908390576674,-0.9648299800662717,0.32726480186908735,104,3825.6966145038605
TIRMOO4,646_fri_c3_500_10,0.2722353653767672,-2.602176545938386,0.907714036836359,59,2507.2034211158752
TIRMOO4,598_fri_c0_1000_25,0.27908899373975365,-2.5524491480890874,0.9228224982556419,50,2315.499378681183
TIRMOO4,230_machine_cpu,48.4748539784047,7.762090377633801,0.9250416693457797,14,3692.3908245563507
TIRMOO4,663_rabe_266,7.533080311599914,4.038608060180625,0.9819566050861257,14,2551.246464729309
TIRMOO4,608_fri_c3_1000_10,0.26809473085440455,-2.6328297751818655,0.941162779975765,62,2764.0349740982056
TIRMOO4,621_fri_c0_100_10,0.4086137824111704,-1.789969732704183,0.7893803185562045,38,1951.460262298584
TIRMOO4,617_fri_c3_500_5,0.32855852140582337,-2.2260806191394455,0.866938190747705,59,3094.0487163066864
TIRMOO4,649_fri_c0_500_5,0.3089256492110424,-2.3493092969548095,0.8995693240921184,50,3403.6024878025055
TIRMOO4,626_fri_c2_500_50,0.3265251277789541,-2.2384967443777115,0.8924808066947509,65,2005.08669090271
TIRMOO4,666_rmftsa_ladata,1.4765675264986042,0.7794403106475237,0.6615691102137016,44,3562.083191871643
TIRMOO4,658_fri_c3_250_25,0.25828442129593554,-2.707387786284712,0.944229681074637,62,1928.4242630004883
TIRMOO4,712_chscase_geyser1,6.4496029694506865,3.7280371475783243,0.7527152565429186,8,3754.2794086933136
TIRMOO4,1030_ERA,1.5323797008225934,0.8536437741989515,0.45898085767883057,41,3644.74569106102
TIRMOO4,706_sleuth_case1202,43.57097209444821,7.548782301952717,0.7086649673346433,22,2880.7258217334747
TIRMOO4,651_fri_c0_100_25,0.49849727122236276,-1.3923143271448648,0.6807161089789908,38,1728.696611881256
TIRMOO4,601_fri_c1_250_5,0.42519929927831457,-1.7103945609941769,0.8028045974623249,41,3074.5165770053864
TIRMOO4,618_fri_c3_1000_50,0.3369946589084159,-2.175376395383645,0.8818858357802736,62,2238.16055059433
TIRMOO4,645_fri_c3_500_50,0.2793256510038769,-2.550753939838233,0.9178001676419812,53,1968.1874885559082
TIRMOO4,584_fri_c4_500_25,0.2728208559046254,-2.5978798093435786,0.9291162566808319,65,2090.88458609581
TIRMOO4,1027_ESL,0.4973391333234897,-1.3969662495518893,0.8676908879692958,20,3476.6671330928802
TIRMOO4,1027_ESL,0.48311153333497014,-1.4550154682184175,0.8790769534531954,20,3400.8691964149475
TIRMOO4,643_fri_c2_500_25,0.32150279902295287,-2.269498058411299,0.8983733982258864,62,2071.321492433548
TIRMOO4,656_fri_c1_100_5,0.45808047926225826,-1.5614207827829687,0.7640728947931641,29,2126.302796125412
TIRMOO4,653_fri_c0_250_25,0.3078416010390059,-2.356339821275947,0.8985947756137673,50,2003.8214280605316
TIRMOO4,590_fri_c0_1000_50,0.26383764904798723,-2.6648426614642475,0.9236144436676922,50,2198.2127215862274
TIRMOO4,627_fri_c2_500_10,0.36956824132154853,-1.9908397401337405,0.8788708576612851,62,2588.8865189552307
TIRMOO4,192_vineyard,2.406129475577799,1.7560388594558878,0.7319033895058815,13,3475.263186454773
TIRMOO4,612_fri_c1_1000_5,0.2849188963452992,-2.5111014268788714,0.9229860208772707,71,3677.4009172916412
TIRMOO4,1028_SWD,0.6407453273396354,-0.8902464125009693,0.3929437434828472,56,3720.641139268875
TIRMOO4,606_fri_c2_1000_10,0.3094159927344459,-2.3461373053377206,0.8977317903553237,62,2903.408704996109
TIRMOO4,586_fri_c3_1000_25,0.3082774267571902,-2.3535103304067193,0.8983806029326493,62,2335.0961101055145
TIRMOO4,591_fri_c1_100_10,0.6701629073124127,-0.8004689018194642,0.11816246027318733,20,1727.420093536377
TIRMOO4,192_vineyard,1.9892666934937688,1.3755321501867812,0.6272219875944405,14,3393.230123758316
TIRMOO4,594_fri_c2_100_5,0.7986411776853273,-0.4496870466831051,0.2697363329376997,32,2158.228896856308
TIRMOO4,1029_LEV,0.6610124843992637,-0.8279651043384568,0.5158050703327938,26,3576.1059379577637
TIRMOO4,594_fri_c2_100_5,0.47369534092134435,-1.4943818092113343,0.7994549962337157,29,1955.1857163906097
TIRMOO4,647_fri_c1_250_10,0.4743435156213897,-1.4916470065328669,0.7635575548399787,56,2198.084447145462
TIRMOO4,621_fri_c0_100_10,0.46026549247267773,-1.5519035968821144,0.7994464936188155,32,1678.3340291976929
TIRMOO4,542_pollution,33.5128241974806,7.023856354884691,0.6425892192435672,20,3622.8658962249756
TIRMOO4,583_fri_c1_1000_50,0.2927136549426526,-2.4571208694128055,0.901296115716166,62,2301.3571770191193
TIRMOO4,207_autoPrice,1965.193864593766,15.166692356526488,0.899001361949814,29,3218.4315872192383
TIRMOO4,620_fri_c1_1000_25,0.2974971040879999,-2.424701576403627,0.9069412100967603,62,2319.421001434326
TIRMOO4,641_fri_c1_500_10,0.32839749940395824,-2.22706103183064,0.8931950549460829,65,2683.3222994804382
TIRMOO4,602_fri_c3_250_10,0.3152970021488735,-2.3084804408177035,0.9105482204574112,61,2361.8581087589264
TIRMOO4,1027_ESL,0.5351695316282563,-1.2503434014686834,0.8609448960024642,17,3416.9183440208435
TIRMOO4,603_fri_c0_250_50,0.31227890129754887,-2.3277171521219606,0.8917499407942442,50,1883.642324924469
TIRMOO4,599_fri_c2_1000_5,0.3132946999116246,-2.321221996284858,0.8841139137497903,68,3601.426465034485
TIRMOO4,557_analcatdata_apnea1,1759.111806672002,14.94512861070171,0.7832548530889094,37,3499.506460428238
TIRMOO4,590_fri_c0_1000_50,0.299603709639061,-2.4105892908857895,0.9150953552141756,50,2228.0642306804657
TIRMOO4,617_fri_c3_500_5,0.31936837536664603,-2.2828201214624144,0.8903552010444629,59,3023.5636715888977
TIRMOO4,623_fri_c4_1000_10,0.2955100273096563,-2.438105018691393,0.9156386062430734,62,2738.9721508026123
TIRMOO4,678_visualizing_environmental,3.5679836563136833,2.5440012681553976,0.14912895398058346,20,3522.960475921631
TIRMOO4,485_analcatdata_vehicle,222.97509042601015,10.814120126190913,0.41535857019605926,25,2396.854822397232
TIRMOO4,706_sleuth_case1202,74.85588000582044,8.631129329944345,0.20633542890833567,16,2925.5629251003265
TIRMOO4,663_rabe_266,7.138726286419154,3.931068738360117,0.9808990603912742,14,2517.237868785858
TIRMOO4,547_no2,0.5065014707460074,-1.3604561031085274,0.5835699268422035,56,3369.347957611084
TIRMOO4,712_chscase_geyser1,5.664939954514834,3.468592590088486,0.729911345108547,8,3727.368866443634
TIRMOO4,649_fri_c0_500_5,0.2747531324875026,-2.5837645690700017,0.9062733346057963,50,3380.283401489258
